manufacturer,model,type,year,price,mileage,location,transmission,fuel_type,grade,car_condition
Dodge,Caliber,Mpv,2009,1242000,119496,"C45 , Port Harcourt",automatic,Petrol,C,Nigerian used
Nissan,Pathfinder,Suv,2007,1130000,143686,"C45 , Asaba",automatic,Petrol,D,Nigerian used
Volkswagen,Passat,Sedan,2014,1802000,84477,"C45 , Lagos",automatic,Petrol,C,Nigerian used
Kia,Rio,Hatchback,2005,794000,124436,"C45 , Abuja",automatic,Petrol,E,Nigerian used
Honda,Cr-V,Crossover,2012,3370000,182755,"C45 , Kaduna",automatic,Petrol,D,Nigerian used
Toyota,Camry,Sedan,2018,15690000,34631,"C45 , Lagos",triptonic,Petrol,D,Foreign used
Honda,Pilot,Mpv,2013,5722000,73438,"C45 , Kaduna",automatic,Petrol, ,Foreign used
Toyota,Camry,Sedan,2003,1578000,134324,"C45 , Abuja",automatic,Petrol,C,Nigerian used
Toyota,Matrix,Sedan,2004,1130000,145578,C45,automatic,Petrol,D,Nigerian used
BMW,X3,Suv,2004,2250000,176430,"C45 , Port Harcourt",automatic,Petrol, ,Nigerian used
Lexus,GX470,Suv,2008,3034000,115883,"C45 , Port Harcourt",automatic,Petrol, ,Nigerian used
Toyota,Highlander,Suv,2004,1802000,226674,"C45 , Port Harcourt",automatic,Petrol, ,Nigerian used
Toyota,Corolla,Sedan,2010,2026000,175309,"C45 , Lagos",automatic,Petrol, ,Nigerian used
Jaguar,Xj,Sedan,2011,20170000,6856,"C45 , Abuja",automatic,Petrol,B,Nigerian used
Toyota,Camry,Sedan,2011,2586000,120089,"C45 , Lagos",automatic,Petrol,D,Nigerian used
Toyota,Camry,Sedan,2000,794000,181052,"C45 , Port Harcourt",automatic,Petrol,E,Nigerian used
Toyota,Highlander,Suv,2011,4826000,178127,"C45 , Lagos",automatic,Petrol,D,Nigerian used
Toyota,Venza,Suv,2011,4490000,83701,"C45 , Kaduna",automatic,Petrol, ,Nigerian used
Toyota,Camry,Sedan,2011,4266000,83983,"C45 , Abuja",automatic,Petrol,C,Foreign used
Kia,Rio,Sedan,2020,5386000,24940,"C45 , Abuja",automatic,Petrol,C,Nigerian used
Suzuki,XL-7,Suv,2008,1802000,0,"C45 , Abuja",automatic,Petrol,D,Nigerian used
Toyota,Sienna,Mpv,2012,5610000,86278,C45,automatic,Petrol,C,Nigerian used
Toyota,Camry,Sedan,2013,5610000,84824,"C45 , Abuja",automatic,Petrol,D,Foreign used
Mercedes-Benz,GLE350,Suv,2016,18826000,49835,"C45 , Abuja",automatic,Petrol,C,Nigerian used
Kia,Sorento,Suv,2003,973200,271320,"C45 , Port Harcourt",automatic,Petrol, ,Nigerian used
Mercedes-Benz,C300,Sedan,2009,2698000,113123,"C45 , Abuja",automatic,Petrol,D,Nigerian used
Toyota,Camry,Sedan,2007,1802000,104139,"C45 , Port Harcourt",automatic,Petrol, ,Nigerian used
Toyota,Venza,Crossover,2009,4266000,45749,"C45 , Lagos",automatic,Petrol,D,Nigerian used
Lexus,Rx 350,Suv,2009,3818000,167468,"C45 , Abuja",automatic,Petrol,C,Nigerian used
Honda,Accord,Sedan,1994,570000,247664,C45,manual,Petrol, ,Nigerian used
Nissan,Altima,Sedan,2013,2922000,112255,"C45 , Lagos",automatic,Petrol,D,Foreign used
Toyota,Sienna,Mpv,2006,3818000,163287,"C45 , Abuja",automatic,Petrol,C,Foreign used
Toyota,Camry,Sedan,2011,4378000,166621,"C45 , Lagos",automatic,Petrol,C,Foreign used
Hyundai,Sonata,Sedan,2006,2138000,179989,"C45 , Lagos",automatic,Petrol,C,Foreign used
Lincoln,Navigator,Suv,2008,4490000,92706,"C45 , Abuja",automatic,Petrol,C,Nigerian used
Nissan,Altima,Sedan,2007,1466000,226003,"C45 , Lagos",automatic,Petrol,C,Nigerian used
Toyota,Camry,Sedan,2016,8074000,115541,"C45 , Lagos",automatic,Petrol,C,Foreign used
Toyota,Corolla,Truck,2005,1746000,299999,"C45 , Port Harcourt",automatic,Petrol,D,Nigerian used
Toyota,Sienna,Mpv,2011,5050000,185437,"C45 , Port Harcourt",automatic,Petrol,C,Foreign used
Acura,Zdx,Suv,2010,4826000,125646,"C45 , Abuja",automatic,Petrol,C,Nigerian used
Toyota,Land Cruiser,Suv,2007,3930000,157115,"C45 , Abuja",automatic,Petrol,D,Nigerian used
Peugeot,407,Sedan,2004,962000,182995,"C45 , Ibadan",manual,Petrol,E,Nigerian used
Land Rover,Range Rover Sport,Suv,2015,21290000,55147,"C45 , Lagos",automatic,Petrol, ,Nigerian used
Lexus,Es 350,Sedan,2007,3930000,155076,"C45 , Port Harcourt",automatic,Petrol,C,Nigerian used
Toyota,Corolla,Sedan,2012,4042000,201957,"C45 , Lagos",automatic,Petrol,D,Nigerian used
Mercedes-Benz,S550,Sedan,2009,5610000,28760,"C45 , Abuja",automatic,Petrol,C,Nigerian used
BMW,X3,Suv,2005,1802000,173243,"C45 , Lagos",automatic,Petrol, ,Foreign used
Kia,Sportage,Suv,2013,3370000,140173,"C45 , Port Harcourt",automatic,Petrol, ,Nigerian used
Toyota,Sienna,Mpv,2006,2250000,115211,"C45 , Lagos",automatic,Petrol,D,Nigerian used
Nissan,Pathfinder,Mpv,2001,738000,138962,"C45 , Lagos",automatic,Petrol,D,Nigerian used
Infiniti,G,Sedan,2007,1242000,263710,C45,automatic,Petrol,E,Nigerian used
Lexus,Rx 350,Suv,2010,7626000,75160,"C45 , Abuja",automatic,Petrol,C,Foreign used
Volkswagen,Touareg,Suv,2004,1466000,177645,"C45 , Onitsha",automatic,Petrol,D,Nigerian used
Nissan,Murano,Suv,2007,2922000,155654,C45,automatic,Petrol,C,Foreign used
Toyota,Tacoma,Truck,2012,12330000,34440,"C45 , Abuja",automatic,Petrol,B,Nigerian used
Toyota,Camry,Sedan,2005,2194000,97164,C45,automatic,Petrol,E,Foreign used
Nissan,X-Trail,Suv,2006,962000,0,"C45 , Lagos",automatic,Petrol,E,Nigerian used
Mercedes-Benz,E350,Sedan,2013,6170000,91151,"C45 , Lagos",automatic,Petrol,C,Nigerian used
Lexus,Gx460,Suv,2010,11210000,106519,"C45 , Port Harcourt",automatic,Petrol, ,Foreign used
Lexus,Is 250,Sedan,2007,3497500,75478,"C45 , Lagos",automatic,Petrol, ,Foreign used
Nissan,Pathfinder,Suv,2003,1354000,176922,"C45 , Port Harcourt",automatic,Petrol,C,Nigerian used
Volkswagen,Golf,Hatchback,1999,547600,283549,"C45 , Port Harcourt",manual,Petrol, ,Nigerian used
Toyota,Land Cruiser,Suv,2007,3930000,80158,"C45 , Lagos",automatic,Petrol, ,Nigerian used
Nissan,Altima,Sedan,2017,5834000,45416,"C45 , Lagos",automatic,Petrol,C,Foreign used
Toyota,Sienna,Mpv,2005,3258000,203059,"C45 , Abuja",automatic,Petrol,D,Nigerian used
Nissan,Xterra,Suv,2003,1022500,181656,"C45 , Lagos",automatic,Petrol,C,Nigerian used
Toyota,Camry,Sedan,2018,10650000,56342,"C45 , Lagos",automatic,Petrol,C,Foreign used
Mercedes-Benz,Ml350,Suv,2014,11210000,47370,"C45 , Port Harcourt",automatic,Petrol, ,Nigerian used
Mercedes-Benz,C300,Sedan,2016,14010000,41175,"C45 , Lagos",automatic,Petrol,C,Foreign used
Peugeot,307,Mpv,2004,1690000,108930,"C45 , Kaduna",automatic,Petrol,D,Foreign used
Volkswagen,Touareg,Mpv,2006,1074000,167339,"C45 , Kaduna",manual,Petrol,E,Nigerian used
Nissan,Murano,Suv,2014,4490000,27556,"C45 , Lagos",automatic,Petrol,C,Nigerian used
Toyota,Camry,Sedan,2016,6730000,57792,"C45 , Lagos",automatic,Petrol, ,Foreign used
Volkswagen,Passat,Sedan,2007,1186000,249342,"C45 , Lagos",automatic,Petrol,E,Nigerian used
Toyota,HiAce,Bus,2007,3930000,52800,"C45 , Lagos",manual,Petrol,D,Nigerian used
Kia,Rio,Sedan,2013,1130000,74319,"C45 , Lagos",manual,Petrol,D,Nigerian used
Honda,Accord,Coupe,2009,2810000,150215,"C45 , Kaduna",automatic,Petrol,D,Foreign used
Land Rover,Range Rover Evoque,Suv,2014,17930000,177207,"C45 , Onitsha",automatic,Petrol,C,Foreign used
Kia,Rio,Sedan,2009,794000,139586,"C45 , Port Harcourt",manual,Petrol, ,Nigerian used
Land Rover,Range Rover Sport,Suv,2006,2250000,52289,"C45 , Lagos",automatic,Petrol,C,Nigerian used
Toyota,Venza,Suv,2011,6506000,109543,"C45 , Lagos",automatic,Petrol,C,Foreign used
Mazda,6,Hatchback,2004,906000,247233,"C45 , Abuja",manual,Petrol,D,Nigerian used
Mercedes-Benz,Ml350,Suv,2006,4154000,313146,"C45 , Lagos",automatic,Petrol,C,Foreign used
Chevrolet,Venture,Mpv,2003,1634000,302895,"C45 , Lagos",automatic,Petrol,C,Foreign used
Mitsubishi,Pajero,Suv,2019,20170000,17072,"C45 , Lagos",automatic,Petrol,D,Nigerian used
Hyundai,Accent,Sedan,2015,3370000,94665,"C45 , Lagos",automatic,Petrol,E,Foreign used
Pontiac,Vibe,Hatchback,2005,2082000,245414,"C45 , Abuja",automatic,Petrol,C,Nigerian used
Mercedes-Benz,Cls250,Sedan,2014,10090000,57235,"C45 , Port Harcourt",automatic,Petrol, ,Nigerian used
Lexus,Es 350,Sedan,2007,3370000,127111,"C45 , Lagos",automatic,Petrol,C,Nigerian used
Toyota,Camry,Sedan,2012,4490000,139412,"C45 , Port Harcourt",automatic,Petrol,C,Foreign used
Black (BLACK),,,,2026000,,,,,,
Toyota,Camry,Sedan,2015,5834000,124913,"C45 , Abuja",automatic,Petrol,C,Nigerian used
Opel,Zafira,Mpv,2000,570000,99999,"C45 , Kaduna",manual,Petrol,D,Nigerian used
Infiniti,Qx56,Suv,2011,7850000,31562,"C45 , Lagos",automatic,Petrol,C,Nigerian used
Toyota,Avalon,Sedan,2007,2586000,217731,"C45 , Abuja",automatic,Petrol,C,Nigerian used
Mercedes-Benz,GL450,Suv,2010,8970000,121093,"C45 , Port Harcourt",automatic,Petrol, ,Foreign used
Toyota,Camry,Sedan,2009,3370000,178052,"C45 , Lagos",automatic,Petrol,D,Foreign used
Hyundai,Genesis,Sedan,2009,2474000,123738,"C45 , Lagos",automatic,Petrol,D,Nigerian used
Toyota,Camry,Sedan,2003,2339600,218200,C45,automatic,Petrol,D,Foreign used
Mercedes-Benz,Vito,Mpv,2003,1690000,149883,"C45 , Kaduna",automatic,Petrol,C,Foreign used
Honda,City,Sedan,2009,1298000,138415,"C45 , Lagos",automatic,Petrol, ,Nigerian used
Toyota,Highlander,Suv,2014,9530000,61403,"C45 , Abuja",automatic,Petrol,B,Foreign used
Toyota,Corolla,Sedan,2006,2922000,227870,"C45 , Lagos",automatic,Petrol,D,Foreign used
Honda,Pilot,Suv,2010,3146000,84915,"C45 , Lagos",automatic,Petrol,D,Nigerian used
Lexus,Es 350,Sedan,2007,2878750,101342,"C45 , Lagos",automatic,Petrol, ,Nigerian used
Toyota,Camry,Sedan,2007,2250000,192339,"C45 , Port Harcourt",automatic,Petrol, ,Nigerian used
Volvo,S80,Sedan,2008,2026000,63957,"C45 , Lagos",automatic,Petrol, ,Nigerian used
Toyota,Camry,Sedan,2016,8186000,63339,"C45 , Abuja",automatic,Petrol,C,Foreign used
BMW,X1,Hatchback,2013,7290000,242742,"C45 , Kaduna",automatic,Petrol, ,Foreign used
Toyota,Sienna,Mpv,2002,906000,166328,"C45 , Lagos",automatic,Petrol, ,Nigerian used
Nissan,Teana,Sedan,2009,1466000,146559,"C45 , Lagos",automatic,Petrol,D,Nigerian used
BLACK,,,,2810000,,,,,,
Toyota,HiAce,Bus,2015,17706000,141094,C45,manual,Petrol,C,Foreign used
Toyota,Tacoma,Truck,2004,4490000,123134,"C45 , Kaduna",automatic,Petrol, ,Nigerian used
Hyundai,Santa Fe,Coupe,2004,738000,278957,"C45 , Lagos",automatic,Petrol,C,Nigerian used
Lexus,LS460,Sedan,2008,6618000,92093,"C45 , Lagos",automatic,Petrol Electric,C,Foreign used
Toyota,Highlander,Suv,2012,4154000,78249,"C45 , Lagos",automatic,Petrol,D,Nigerian used
Honda,Pilot,Suv,2008,2250000,219550,"C45 , Lagos",automatic,Petrol,D,Foreign used
Acura,Mdx,Suv,2006,1466000,104447,"C45 , Abuja",automatic,Petrol,C,Nigerian used
Ford,Edge,Suv,2008,1578000,85692,"C45 , Abuja",automatic,Petrol,D,Nigerian used
Hyundai,Veloster,Sedan,2012,3370000,232898,"C45 , Lagos",automatic,Petrol,C,Foreign used
Toyota,Camry,Sedan,2005,1802000,146091,"C45 , Lagos",automatic,Petrol, ,Nigerian used
Nissan,Sentra,Sedan,2013,5050000,75423,"C45 , Lagos",automatic,Petrol, ,Nigerian used
Mercedes-Benz,Ml350,Suv,2007,3034000,177692,"C45 , Lagos",automatic,Petrol, ,Nigerian used
Land Rover,Range Rover Sport,Suv,2008,5386000,168019,"C45 , Lagos",automatic,Petrol,C,Foreign used
Toyota,Hilux,Pickup,2011,6310000,58840,C45,manual,Petrol,E,Nigerian used
Ford,Taurus,Sedan,2012,2586000,91032,"C45 , Ibadan",automatic,Petrol,D,Nigerian used
Acura,Mdx,Suv,2003,1130000,136357,"C45 , Port Harcourt",automatic,Petrol, ,Nigerian used
Honda,Odyssey,Mpv,2010,2530000,140426,"C45 , Lagos",automatic,Petrol,C,Foreign used
Kia,Sportage,Suv,2015,3594000,75337,"C45 , Lagos",automatic,Petrol,D,Nigerian used
Mercedes-Benz,GL450,Suv,2010,3930000,109641,"C45 , Lagos",automatic,Petrol,D,Nigerian used
Honda,Accord,Sedan,2011,2026000,207476,"C45 , Kaduna",automatic,Petrol, ,Nigerian used
Subaru,Impreza,Sedan,2008,1578000,198895,"C45 , Lagos",automatic,Petrol,C,Foreign used
Toyota,Sienna,Mpv,2009,3706000,196771,"C45 , Lagos",automatic,Petrol,C,Foreign used
Toyota,Corolla,Sedan,2007,1914000,271542,"C45 , Abuja",automatic,Petrol,E,Nigerian used
Lexus,Es 350,Sedan,2009,2810000,193195,"C45 , Lagos",automatic,Petrol,D,Nigerian used
Ford,Edge,Suv,2015,10090000,21604,"C45 , Port Harcourt",automatic,Petrol, ,Nigerian used
Mercedes-Benz,Vito,Bus,2003,2362000,232278,"C45 , Lagos",manual,Diesel,C,Foreign used
Lexus,Rx 350,Suv,2010,7850000,145958,C45,automatic,Petrol,C,Nigerian used
Lexus,GS 350,Sedan,2008,3370000,81936,C45,automatic,Petrol,D,Nigerian used
Honda,Accord,Sedan,2008,2026000,75246,"C45 , Kaduna",automatic,Petrol,E,Nigerian used
Lexus,Rx 330,Suv,2004,2810000,211757,"C45 , Port Harcourt",automatic,Petrol,C,Nigerian used
Toyota,Celica,Coupe,2004,1466000,128668,"C45 , Abuja",automatic,Petrol,D,Nigerian used
Lexus,Es 350,Sedan,2009,2698000,184234,"C45 , Lagos",automatic,Petrol,D,Nigerian used
Jaguar,S-Type,Sedan,2004,853750,0,C45,automatic,Petrol, ,Nigerian used
Toyota,Camry,Sedan,2002,1360000,209648,"C45 , Lagos",automatic,Petrol, ,Nigerian used
Hyundai,Elantra,Sedan,2007,1354000,193281,"C45 , Lagos",automatic,Petrol,D,Nigerian used
Hyundai,Veloster,Coupe,2013,3594000,30747,"C45 , Kaduna",automatic,Petrol, ,Nigerian used
Toyota,Matrix,Hatchback,2007,1802000,286472,"C45 , Kaduna",automatic,Petrol,D,Nigerian used
Nissan,Xterra,Suv,2001,906000,246512,"C45 , Abuja",automatic,Petrol,E,Nigerian used
BMW,X6,Suv,2010,5050000,39121,C45,automatic,Petrol, ,Nigerian used
Mazda,5,Suv,2007,1914000,186927,"C45 , Lagos",automatic,Petrol,D,Foreign used
Volkswagen,Passat,Sedan,2006,2257000,156053,"C45 , Lagos",automatic,Petrol,C,Foreign used
Lexus,ES330,Sedan,2005,1914000,210932,C45,automatic,Petrol,D,Nigerian used
Hyundai,Ix35,Suv,2011,2474000,92041,C45,automatic,Petrol Compressed Natural Gas,E,Nigerian used
Kia,Rio,Sedan,2017,2810000,24915,"C45 , Lagos",automatic,Petrol,D,Nigerian used
Ford,Edge,Suv,2007,2300000,140304,"C45 , Abuja",automatic,Petrol,C,Nigerian used
Toyota,Rav4,Suv,2002,1578000,222915,"C45 , Port Harcourt",automatic,Petrol,D,Nigerian used
Toyota,Corolla,Hatchback,2003,2026000,113308,"C45 , Kaduna",automatic,Petrol,C,Foreign used
Ford,E250,Pickup,2008,2810000,155039,"C45 , Lagos",automatic,Petrol,C,Nigerian used
Honda,Accord,Sedan,2008,1690000,131983,"C45 , Abuja",automatic,Petrol,E,Nigerian used
Honda,Pilot,Truck,2006,2250000,180059,"C45 , Lagos",automatic,Petrol,D,Foreign used
Lexus,Es 350,Sedan,2008,2810000,81756,C45,automatic,Petrol,C,Nigerian used
Opel,Vectra,Sedan,2002,906000,159432,"C45 , Abuja",automatic,Petrol,E,Nigerian used
Lexus,Rx 330,Suv,2004,2810000,226967,C45,automatic,Petrol,C,Nigerian used
Kia,Sorento,Suv,2012,2026000,159588,"C45 , Lagos",automatic,Petrol, ,Foreign used
Toyota,Camry,Sedan,2011,2082000,51400,"C45 , Lagos",automatic,Petrol,E,Nigerian used
Honda,Accord,Hatchback,2005,906000,86702,"C45 , Lagos",automatic,Petrol,D,Nigerian used
Mercedes-Benz,C230,Sedan,2009,4602000,68432,"C45 , Lagos",automatic,Petrol,D,Foreign used
Toyota,Camry,Sedan,2006,1746000,160567,"C45 , Lagos",automatic,Petrol,E,Nigerian used
Toyota,Land Cruiser Prado,Suv,2017,28010000,11519,"C45 , Abuja",automatic,Petrol, ,New
Mazda,Premacy,Mpv,2003,1466000,186461,"C45 , Port Harcourt",manual,Petrol, ,Foreign used
Mercedes-Benz,C200,Sedan,1994,1802000,167436,"C45 , Kaduna",automatic,Petrol,D,Foreign used
Honda,Accord,Sedan,2006,1130000,159179,"C45 , Abuja",automatic,Petrol,D,Nigerian used
Toyota,Venza,Hatchback,2009,3930000,108826,"C45 , Abuja",automatic,Petrol,C,Nigerian used
Mercedes-Benz,Gl500,Suv,2013,19610000,93265,"C45 , Lagos",automatic,Petrol,C,Foreign used
Kia,Sorento,Suv,2015,4714000,56089,"C45 , Abuja",automatic,Petrol,C,New
Toyota,Corolla,Sedan,2003,1410000,148879,"C45 , Lagos",automatic,Petrol, ,Nigerian used
Hyundai,Elantra,Sedan,2008,2082000,183430,"C45 , Lagos",automatic,Petrol,C,Foreign used
Nissan,Altima,Sedan,2011,2250000,133034,"C45 , Lagos",automatic,Petrol,C,Foreign used
Nissan,Murano,Suv,2004,1466000,189727,"C45 , Lagos",automatic,Petrol,E,Nigerian used
Land Rover,Lr3,,2006,2138000,150109,"C45-Express, Lagos",,,,Nigerian used
Ford,Explorer,Suv,2012,6730000,53297,"C45 , Port Harcourt",automatic,Petrol, ,Nigerian used
Mercedes-Benz,C200,Sedan,1994,1858000,131184,"C45 , Kaduna",automatic,Petrol, ,Foreign used
Ford,E-350,Bus,2011,4714000,147372,"C45 , Lagos",automatic,Petrol,D,Nigerian used
Mercedes-Benz,G550,Suv,2012,26330000,48834,"C45 , Lagos",automatic,Petrol,D,Nigerian used
Kia,Sportage,Suv,2010,906000,2500,"C45 , Lagos",automatic,Petrol,D,Nigerian used
Toyota,Camry,Sedan,2007,2026000,62592,"C45 , Kaduna",automatic,Petrol,D,Nigerian used
Mercedes-Benz,E350,Sedan,2010,5386000,680669,"C45 , Abuja",automatic,Petrol,C,Nigerian used
Lexus,Es300,Sedan,1998,1022500,221258,"C45 , Lagos",automatic,Petrol, ,Nigerian used
Toyota,Sienna,Sedan,2006,3146000,290550,"C45 , Lagos",automatic,Petrol,C,Foreign used
Volkswagen,Polo,Sedan,2013,1410000,177427,"C45 , Abuja",triptonic,Petrol,C,Nigerian used
Volkswagen,Golf,Hatchback,2005,1242000,247761,"C45 , Lagos",manual,Petrol,D,Foreign used
Honda,Accord,Sedan,2004,1018000,142868,"C45 , Abuja",automatic,Petrol,D,Nigerian used
Land Rover,Lr3,Suv,2009,1914000,84547,"C45 , Lagos",automatic,Petrol,D,Nigerian used
Toyota,Matrix,Hatchback,2004,1400000,212114,"C45 , Port Harcourt",automatic,Petrol, ,Nigerian used
Toyota,Sienna,Mpv,2002,2026000,292114,"C45 , Ibadan",automatic,Petrol,D,Foreign used
Suzuki,Vitara,Suv,2018,8410000,11303,"C45 , Port Harcourt",automatic,Petrol, ,Nigerian used
Kia,Cerato,Sedan,2010,1130000,219201,"C45 , Kaduna",automatic,Petrol,C,Nigerian used
Hyundai,I10,Hatchback,2009,626000,96997,C45,manual,Petrol, ,Nigerian used
Toyota,Camry,Sedan,2003,1802000,132245,"C45 , Port Harcourt",automatic,Petrol, ,Nigerian used
Toyota,Avalon,Sedan,2013,6170000,102698,C45,automatic,Petrol,D,Foreign used
Hyundai,Sonata,Sedan,2009,1802000,164003,"C45 , Lagos",automatic,Petrol,D,Foreign used
Peugeot,406,Sedan,2002,906000,84691,"C45 , Abuja",manual,Petrol,D,Nigerian used
Acura,Zdx,Suv,2012,4826000,6555,"C45 , Port Harcourt",automatic,Petrol,C,Nigerian used
Toyota,Sienna,Mpv,2001,741250,71418,"C45 , Port Harcourt",automatic,Petrol, ,Nigerian used
Peugeot,406,Sedan,2000,581200,999999,"C45 , Kaduna",automatic,Petrol,E,Nigerian used
Ford,Focus,Sedan,2011,2250000,86628,"C45 , Kaduna",automatic,Petrol, ,Nigerian used
Nissan,Titan,Truck,2005,2026000,107770,C45,automatic,Petrol, ,Nigerian used
Toyota,Highlander,Suv,2012,7850000,97854,"C45 , Lagos",automatic,Petrol, ,Foreign used
Opel,Signum,Hatchback,2004,1802000,75634,"C45 , Kaduna",automatic,Petrol, ,Nigerian used
Nissan,Altima,Sedan,2019,10650000,4826,"C45 , Lagos",automatic,Petrol,D,Foreign used
Honda,Stream,Mpv,2001,906000,282646,"C45 , Ibadan",automatic,Petrol,D,Nigerian used
Honda,Ridgeline,Truck,2006,1914000,72116,"C45 , Lagos",automatic,Petrol,E,Nigerian used
Toyota,Camry,Sedan,2008,2026000,220773,"C45 , Lagos",automatic,Petrol,D,Nigerian used
Toyota,Rav4,Suv,2007,2306000,122165,"C45 , Lagos",automatic,Petrol,D,Nigerian used
Mercedes-Benz,Ml350,Suv,2011,3594000,126321,"C45 , Lagos",automatic,Petrol,D,Nigerian used
Ashok,Leyland,Bus,2014,33722000,44,"C45 , Lagos",manual,Diesel,C,New
Honda,Accord,Sedan,2006,1410000,256695,"C45 , Abuja",automatic,Petrol,D,Nigerian used
Toyota,Corolla,Sedan,2017,7626000,37266,"C45 , Lagos",automatic,Petrol,D,Foreign used
Toyota,Avalon,Sedan,2005,2810000,129185,"C45 , Lagos",automatic,Petrol,C,Nigerian used
Ashok,Leyland,Bus,2014,33722000,138,"C45 , Lagos",manual,Diesel,B,New
Honda,Odyssey,Mpv,2007,2000000,213016,"C45 , Lagos",automatic,Petrol, ,Foreign used
Ashok,Leyland,Bus,2014,33722000,41,"C45 , Lagos",manual,Diesel,B,New
Audi,A4,Sedan,2006,1354000,178553,"C45 , Abuja",automatic,Petrol,C,Nigerian used
Toyota,Camry,Sedan,2012,4882000,97673,C45,automatic,Petrol, ,Foreign used
Mercedes-Benz,A180,Hatchback,2005,1522000,188214,"C45 , Lagos",automatic,Diesel,C,Nigerian used
Ford,Explorer,Suv,2012,5635000,98039,"C45 , Lagos",automatic,Petrol,E,Foreign used
Toyota,Camry,Sedan,2007,2250000,241430,"C45 , Kaduna",automatic,Petrol,D,Nigerian used
Chrysler,Pacifica,Suv,2005,1130000,162191,"C45 , Port Harcourt",automatic,Petrol, ,Nigerian used
Toyota,4Runner,Suv,2004,3258000,98103,C45,automatic,Petrol,D,Foreign used
Mercedes-Benz,C180,Hatchback,2008,3370000,311380,"C45 , Abuja",automatic,Petrol,C,Foreign used
Ashok,Leyland,Bus,2014,33722000,44,"C45 , Lagos",manual,Diesel,B,New
Mitsubishi,Outlander,Suv,2014,5610000,198319,C45,automatic,Petrol,C,Foreign used
Ford,Explorer,Truck,2003,3034000,99556,"C45 , Abuja",automatic,Petrol,D,Nigerian used
Lexus,Es300,Sedan,1998,2026000,161087,"C45 , Abuja",automatic,Petrol,D,Nigerian used
Toyota,Camry,Sedan,2003,2026000,94240,"C45 , Lagos",automatic,Petrol,D,Foreign used
Lexus,Es 350,Sedan,2007,3146000,118053,"C45 , Port Harcourt",automatic,Petrol, ,Nigerian used
Honda,Accord,Sedan,2009,1802000,103091,"C45 , Port Harcourt",automatic,Petrol,D,Nigerian used
Toyota,Camry,Sedan,2011,3818000,73386,"C45 , Port Harcourt",automatic,Petrol, ,Foreign used
Nissan,Altima,Sedan,2015,4378000,731,"C45 , Abuja",automatic,Petrol,C,Nigerian used
Honda,Pilot,Suv,2005,1802000,134584,"C45 , Lagos",automatic,Petrol, ,Nigerian used
Ford,Edge,Suv,2011,2810000,142342,"C45 , Port Harcourt",automatic,Petrol, ,Nigerian used
Toyota,Corolla,Sedan,2009,2250000,198547,"C45 , Ibadan",automatic,Petrol,D,Nigerian used
Toyota,Highlander,Suv,2013,6760000,99255,"C45 , Lagos",automatic,Petrol,C,Foreign used
Toyota,Camry,Sedan,2010,2250000,77280,"C45 , Lagos",automatic,Petrol,D,Nigerian used
Toyota,Highlander,Mpv,2008,5386000,153293,"C45 , Lagos",automatic,Petrol,C,Nigerian used
Toyota,Corolla,,2004,2000000,158268,"C45-Express, Lagos",,,,Foreign used
Hyundai,Elantra,Sedan,2004,458000,188780,"C45 , Lagos",automatic,Petrol,D,Nigerian used
Chevrolet,Epica,Sedan,2009,906000,173659,"C45 , Lagos",automatic,Petrol,E,Nigerian used
Toyota,Land Cruiser Prado,Suv,2008,9530000,187350,"C45 , Lagos",automatic,Petrol,C,Nigerian used
Kia,Optima,Sedan,2012,4826000,126269,"C45 , Lagos",automatic,Petrol,C,Foreign used
Chevrolet,Cruze,Sedan,2012,1522000,47602,"C45 , Abuja",automatic,Petrol,D,Nigerian used
Opel,Astra,Hatchback,2000,794000,158909,"C45 , Kaduna",manual,Petrol,D,Nigerian used
Nissan,Sunny,Sedan,2006,1018000,73689,"C45 , Lagos",manual,Petrol,D,Nigerian used
Honda,Accord,Sedan,2009,1914000,204127,C45,automatic,Petrol, ,Nigerian used
Ford,Econoline,Truck,2001,2474000,157055,"C45 , Lagos",automatic,Petrol,D,Nigerian used
Ford,Freestyle,Mpv,2006,1074000,155988,C45,automatic,Petrol,E,Nigerian used
