manufacturer,model,type,year,price,mileage,location,transmission,fuel_type,grade,car_condition
Mitsubishi,Space Wagon,Bus,1999.0,1250000,281464.0,Abuja,manual,Petrol, ,Nigerian used
Toyota,Rav4,Suv,2007.0,4000000,213667.0,Abuja,automatic,Petrol, ,Foreign used
Lexus,Es 350,Sedan,2010.0,4350000,120098.0,Abuja,automatic,Petrol, ,Nigerian used
Honda,Fit,Hatchback,2006.0,2300000,133295.0,Abuja,automatic,Petrol, ,Foreign used
Toyota,Rav4,Suv,2010.0,3000000,162137.0,Abuja,automatic,Petrol, ,Nigerian used
Toyota,Highlander,Suv,2003.0,2000000,273429.0,Abuja,automatic,Petrol, ,Nigerian used
Honda,Civic,Hatchback,2006.0,1914000,137488.0,Abuja,automatic,Petrol,C,Nigerian used
Lincoln,Mkx,Hatchback,2011.0,5610000,95267.0,Lagos,automatic,Petrol,D,Nigerian used
Saturn,VUE,Suv,2008.0,2026000,289574.0,Lagos,automatic,Petrol,D,Nigerian used
Kia,Cerato,Sedan,2015.0,3594000,51677.0,Lagos,automatic,Petrol,C,Nigerian used
Lexus,Rx 350,Suv,2010.0,6506000,169386.0,Lagos,automatic,Petrol,D,Nigerian used
Mercedes-Benz,Ml350,Suv,2013.0,10314000,148261.0,Lagos,automatic,Petrol, ,Nigerian used
Honda,Accord,Sedan,2018.0,10650000,18418.0,Abuja,automatic,Petrol,B,Nigerian used
Toyota,Hilux,Pickup,2009.0,4154000,345668.0,PortHarcourt,manual,Diesel,D,Nigerian used
Lexus,Is 250,Sedan,2006.0,3594000,253840.0,Abuja,automatic,Petrol,C,Foreign used
Ford,Edge,Suv,2010.0,2978000,94287.0,Lagos,automatic,Petrol,D,Nigerian used
Toyota,Camry,Sedan,2002.0,2026000,74090.0,Lagos,automatic,Petrol,D,Foreign used
Toyota,Corolla,Sedan,2009.0,3034000,85485.0,Kaduna,automatic,Petrol,D,Foreign used
Mercedes-Benz,Ml350,Suv,2006.0,3300000,79953.0,PortHarcourt,automatic,Petrol,D,Nigerian used
Ford,Explorer,Truck,2007.0,3930000,208415.0,Lagos,automatic,Petrol,D,Nigerian used
Mercedes-Benz,C180,Sedan,2006.0,2362000,151854.0,Lagos,automatic,Petrol,D,Foreign used
Nissan,Almera,Mpv,2003.0,1018000,223944.0,PortHarcourt,manual,Petrol, ,Nigerian used
Toyota,Sienna,Mpv,2004.0,1130000,234161.0,PortHarcourt,automatic,Petrol, ,Nigerian used
Ford,Edge,Suv,2008.0,2026000,231105.0,Abuja,automatic,Petrol,C,Nigerian used
Mercedes-Benz,S550,Sedan,2007.0,5050000,134.0,Lagos,automatic,Petrol,C,Nigerian used
Toyota,Matrix,Hatchback,2008.0,1970000,122116.0,Lagos,automatic,Petrol,E,Nigerian used
Honda,Accord,Sedan,2006.0,1578000,111511.0,Kaduna,automatic,Petrol,D,Nigerian used
Volvo,Xc90,Suv,2004.0,1690000,188708.0,Lagos,automatic,Petrol,D,Nigerian used
Honda,Pilot,Suv,2003.0,1779600,214550.0,Abuja,automatic,Petrol,D,Nigerian used
Honda,Pilot,Mpv,2006.0,1499600,139577.0,Lagos,automatic,Petrol,D,Nigerian used
Toyota,Highlander,Suv,2002.0,1802000,186160.0,Lagos,automatic,Petrol,D,Nigerian used
BMW,5 Series,Suv,2003.0,1130000,221465.0,Onitsha,automatic,Petrol,D,Nigerian used
Opel,Tigra,Convertible,2006.0,794000,98542.0,Ilorin,manual,Petrol,C,Foreign used
Mercedes-Benz,E350,Sedan,2011.0,5610000,91416.0,PortHarcourt,automatic,Petrol,D,Nigerian used
Lexus,ES330,Sedan,2004.0,2026000,139889.0,PortHarcourt,automatic,Petrol, ,Nigerian used
Toyota,Venza,Suv,2009.0,6170000,79063.0,Abuja,automatic,Petrol,C,Nigerian used
Toyota,Avalon,Sedan,2011.0,2474000,95038.0,Abuja,automatic,Petrol,C,Nigerian used
Peugeot,407,Sedan,2002.0,906000,91191.0,Lagos,automatic,Petrol,C,Nigerian used
Infiniti,FX35,Mpv,2008.0,1712400,59563.0,Lagos,automatic,Petrol,D,Nigerian used
Toyota,4Runner,Suv,2005.0,2698000,256207.0,Lagos,automatic,Petrol,C,Nigerian used
Toyota,Sienna,Mpv,2007.0,2698000,203355.0,Lagos,automatic,Petrol,D,Nigerian used
Toyota,Camry,Sedan,2007.0,2810000,84170.0,Abuja,automatic,Petrol,C,Nigerian used
Lexus,ES330,Sedan,2005.0,2922000,135941.0,Lagos,automatic,Petrol,C,Foreign used
Toyota,Sienna,Mpv,2001.0,2586000,101113.0,Lagos,automatic,Petrol,D,Foreign used
Lexus,Is 200,Sedan,2016.0,13450000,41774.0,Kaduna,automatic,Petrol, ,Foreign used
Chrysler,Voyager,Mpv,2000.0,906000,154506.0,PortHarcourt,automatic,Petrol,D,Nigerian used
Mercedes-Benz,GL450,Suv,2007.0,3482000,35233.0,Lagos,automatic,Petrol,D,Nigerian used
Toyota,Rav4,Mpv,2013.0,6170000,100932.0,Ibadan,automatic,Petrol,E,Nigerian used
Nissan,Quest,Bus,2007.0,1354000,223994.0,Lagos,automatic,Petrol,C,Nigerian used
Volkswagen,CC,Sedan,2012.0,2810000,94487.0,PortHarcourt,automatic,Petrol, ,Nigerian used
Lexus,Rx 330,Suv,2004.0,3146000,116526.0,Abuja,automatic,Petrol,D,Nigerian used
Toyota,Camry,Sedan,2012.0,5050000,40132.0,Abuja,automatic,Petrol,C,Foreign used
Ford,Edge,Suv,2013.0,2935000,141778.0,Lagos,automatic,Petrol,D,Nigerian used
Mercedes-Benz,C230,Sedan,2006.0,962000,281858.0,Kaduna,automatic,Petrol,E,Nigerian used
BMW,X3,Suv,2007.0,2698000,175103.0,Lagos,automatic,Petrol,C,Foreign used
Toyota,Corolla,Sedan,2010.0,2810000,89059.0,Abuja,automatic,Petrol,C,Nigerian used
Mitsubishi,L300,Bus,2001.0,1018000,115177.0,Lagos,manual,Petrol,E,Nigerian used
Hyundai,Sonata,Sedan,2019.0,10090000,13742.0,Lagos,automatic,Petrol,C,Nigerian used
Hyundai,Elantra,Sedan,2010.0,2810000,96474.0,Lagos,automatic,Petrol,C,Foreign used
Mazda,3,Sedan,2006.0,1802000,262220.0,Lagos,automatic,Petrol,D,Foreign used
Lexus,GS 350,Sedan,2007.0,4042000,160476.0,Abuja,automatic,Petrol,C,Foreign used
Volkswagen,Touareg,Suv,2003.0,1466000,275898.0,PortHarcourt,automatic,Diesel, ,Foreign used
Infiniti,FX35,Suv,2006.0,2474000,185239.0,Lagos,automatic,Petrol, ,Foreign used
BMW,3 Series,Sedan,2000.0,850000,216650.0,Kaduna,automatic,Petrol,D,Nigerian used
Volkswagen,Jetta,Sedan,2007.0,738000,1.0,PortHarcourt,automatic,Petrol, ,Nigerian used
Volkswagen,Jetta,Sedan,2005.0,794000,89007.0,PortHarcourt,automatic,Petrol,C,Nigerian used
Nissan,Quest,Mpv,2010.0,2250000,260230.0,PortHarcourt,automatic,Petrol,C,Nigerian used
Ford,Explorer,Mpv,2007.0,1802000,134093.0,Lagos,automatic,Petrol,C,Nigerian used
Audi,Q7,Suv,2007.0,2026000,113571.0,Lagos,automatic,Petrol,D,Foreign used
Toyota,Avalon,Sedan,2004.0,1242000,85082.0,Abuja,automatic,Petrol, ,Nigerian used
Lexus,Rx 300,Suv,2000.0,1447500,229919.0,PortHarcourt,automatic,Petrol,D,Nigerian used
Honda,Jazz,Hatchback,2005.0,883600,279051.0,Ilorin,manual,Petrol,C,Nigerian used
Lexus,GX470,Suv,2005.0,3146000,235133.0,PortHarcourt,automatic,Petrol, ,Nigerian used
Peugeot,306,Sedan,2002.0,906000,999999.0,Ilorin,manual,Petrol,C,Nigerian used
Mercedes-Benz,C230,Sedan,2003.0,1242000,999999.0,Kaduna,manual,Petrol,D,Nigerian used
Volkswagen,Passat,Sedan,2010.0,1690000,129496.0,Onitsha,automatic,Petrol,E,Nigerian used
Mercedes-Benz,GLK350,Suv,2010.0,4714000,187294.0,Lagos,automatic,Petrol,C,Nigerian used
Nissan,Altima,Sedan,2009.0,2026000,181641.0,Lagos,automatic,Petrol,D,Foreign used
Lexus,Es 350,Sedan,2014.0,7626000,49641.0,Lagos,automatic,Petrol,D,Nigerian used
Honda,Accord,Coupe,2012.0,2026000,108253.0,Kaduna,automatic,Petrol,C,Nigerian used
Mazda,3,Sedan,2011.0,3370000,142000.0,Kaduna,automatic,Petrol,C,Foreign used
Jeep,Wrangler,Suv,2014.0,16810000,196.0,Lagos,automatic,Petrol,C,Nigerian used
Nissan,Maxima,Sedan,2004.0,794000,173383.0,Ilorin,automatic,Petrol,E,Nigerian used
Toyota,Camry,Sedan,2007.0,3706000,253305.0,Lagos,automatic,Petrol,D,Foreign used
Suzuki,Vitara,Suv,2006.0,1130000,102957.0,Lagos,automatic,Petrol,D,Nigerian used
Kia,Cerato,Sedan,2014.0,2586000,44230.0,Lagos,automatic,Petrol,C,Nigerian used
Mercedes-Benz,C250,Sedan,2011.0,3818000,58796.0,Lagos,automatic,Petrol,C,Nigerian used
Toyota,Camry,Sedan,2011.0,2372500,122151.0,Lagos,automatic,Petrol,C,Nigerian used
Ford,Edge,Suv,2007.0,1690000,176945.0,Lagos,automatic,Petrol,D,Nigerian used
Toyota,Corolla,Sedan,2003.0,1466000,203361.0,Lagos,automatic,Petrol,D,Nigerian used
Toyota,Camry,Sedan,2013.0,5722000,44605.0,Lagos,automatic,Petrol,D,Nigerian used
Toyota,Corolla,Sedan,2010.0,2586000,125289.0,Lagos,semiautomatic,Petrol,D,Nigerian used
Toyota,Rav4,Suv,2008.0,2810000,115813.0,PortHarcourt,automatic,Petrol, ,Nigerian used
Toyota,Highlander,Suv,2009.0,5050000,246794.0,Abuja,automatic,Petrol,C,Nigerian used
Honda,Accord,Sedan,2013.0,4490000,72745.0,PortHarcourt,automatic,Petrol, ,Nigerian used
Honda,Accord,Sedan,2008.0,2250000,50663.0,Abuja,automatic,Petrol,C,Nigerian used
Hyundai,Sonata,Sedan,2015.0,5610000,75528.0,Lagos,automatic,Petrol,C,Nigerian used
Mercedes-Benz,C320,Sedan,2003.0,1690000,125212.0,Lagos,automatic,Petrol,D,Foreign used
Lexus,Es 350,Sedan,2006.0,2922000,163267.0,Lagos,automatic,Petrol,C,Nigerian used
Mercedes-Benz,GL450,Suv,2013.0,8410000,106199.0,Lagos,automatic,Petrol, ,Nigerian used
Hyundai,Sonata,Sedan,2015.0,6170000,71213.0,Abuja,automatic,Petrol,C,Foreign used
Mercedes-Benz,GLK350,Suv,2012.0,7850000,77160.0,Abuja,automatic,Petrol,C,Foreign used
Toyota,Camry,Sedan,2007.0,3930000,121673.0,Abuja,automatic,Petrol,C,Foreign used
Toyota,Camry,Sedan,2007.0,4154000,181452.0,Abuja,automatic,Petrol,C,Foreign used
Toyota,Sienna,Mpv,2007.0,2250000,76215.0,Lagos,automatic,Petrol,D,Nigerian used
Toyota,Sienna,Suv,2002.0,26890000,250785.0,Lagos,automatic,Petrol,C,Foreign used
Toyota,Highlander,Suv,2001.0,2362500,156228.0,Lagos,automatic,Petrol, ,Nigerian used
Toyota,Solara,Convertible,2007.0,1750000,38625.0,Lagos,automatic,Petrol, ,Foreign used
Toyota,Matrix,Hatchback,2005.0,1634000,290569.0,Lagos,automatic,Petrol,D,Nigerian used
Volkswagen,Rabbit,Hatchback,2008.0,2315000,307434.0,Lagos,manual,Petrol, ,Foreign used
Lexus,Gs,Sedan,2008.0,3000000,99749.0,Lagos,automatic,Petrol,C,Nigerian used
Toyota,Camry,Sedan,2007.0,3465000,97488.0,Lagos,automatic,Petrol, ,Foreign used
Toyota,Camry,Sedan,2009.0,3045000,93762.0,Lagos,automatic,Hybrid, ,Foreign used
Toyota,Sienna,Mpv,2005.0,2775000,1.0,Lagos,automatic,Petrol, ,Foreign used
Ford,F-150,Truck,2006.0,4490000,241288.0,Kaduna,automatic,Petrol,C,Foreign used
Toyota,Tundra,Truck,2007.0,7245000,87781.0,Lagos,automatic,Petrol, ,Foreign used
Lexus,GX470,Suv,2007.0,3706000,121752.0,Lagos,automatic,Petrol,C,Nigerian used
Toyota,Camry,Sedan,2011.0,3800000,87620.0,Lagos,automatic,Petrol, ,Foreign used
Mercedes-Benz,Ml350,Suv,2012.0,11210000,108832.0,Lagos,automatic,Petrol,C,Foreign used
Toyota,Highlander,Suv,2005.0,2586000,261142.0,Ibadan,automatic,Petrol,D,Nigerian used
Toyota,Camry,Sedan,2010.0,3594000,70717.0,Kaduna,automatic,Petrol, ,Foreign used
Toyota,Camry,Sedan,2007.0,3370000,84247.0,Lagos,automatic,Petrol, ,Foreign used
Audi,Q7,Suv,2014.0,10090000,34889.0,Lagos,automatic,Petrol,C,Nigerian used
BMW,X5,Suv,2010.0,3034000,69311.0,Lagos,automatic,Petrol, ,Nigerian used
Ford,Edge,Suv,2011.0,5050000,128967.0,PortHarcourt,automatic,Petrol, ,Nigerian used
Toyota,Camry,Sedan,2007.0,1690000,133580.0,PortHarcourt,automatic,Petrol,E,Nigerian used
Toyota,Highlander,Suv,2010.0,4490000,174941.0,Kaduna,automatic,Petrol, ,Nigerian used
Ford,Explorer,Pickup,2005.0,4266000,180814.0,Kaduna,automatic,Petrol,C,Foreign used
Toyota,Camry,Sedan,2008.0,2138000,151048.0,Benin,automatic,Petrol, ,Nigerian used
Toyota,Camry,Sedan,2011.0,2586000,248358.0,Kaduna,automatic,Petrol, ,Nigerian used
BMW,6 Series,Suv,2009.0,7290000,87496.0,Abuja,automatic,Petrol,C,Nigerian used
Ford,Edge,Suv,2013.0,2935000,65443.0,Lagos,automatic,Petrol,D,Nigerian used
Jeep,Wrangler,Hatchback,2007.0,3146000,61429.0,Lagos,automatic,Petrol, ,Nigerian used
Toyota,Camry,Sedan,2014.0,4700000,121543.0,Lagos,automatic,Petrol,D,Foreign used
Ford,Transit,Mpv,1990.0,2250000,19126.0,PortHarcourt,manual,Diesel, ,Nigerian used
Lexus,ES330,Sedan,2005.0,2642000,166002.0,Lagos,automatic,Petrol, ,Nigerian used
Toyota,Camry,Sedan,2005.0,1466000,206477.0,Abuja,automatic,Petrol,D,Nigerian used
Toyota,Camry,Sedan,2007.0,2586000,117732.0,PortHarcourt,automatic,Petrol, ,Nigerian used
Volvo,Xc70,Hatchback,2005.0,1578000,164014.0,Lagos,automatic,Petrol,D,Foreign used
Toyota,Corolla,Sedan,2004.0,1690000,214654.0,Abuja,automatic,Petrol,D,Nigerian used
Honda,Cr-V,Suv,2015.0,6506000,134028.0,Lagos,automatic,Petrol,C,Foreign used
Nissan,Maxima,Sedan,2011.0,4490000,201490.0,PortHarcourt,automatic,Petrol,D,Nigerian used
Toyota,Camry,Sedan,2012.0,3594000,129418.0,Lagos,automatic,Petrol, ,Nigerian used
Lexus,Gs 330,Sedan,2006.0,3594000,173985.0,Ibadan,automatic,Petrol,C,Foreign used
Lexus,GX470,Suv,2003.0,3930000,220117.0,Lagos,automatic,Petrol, ,Nigerian used
Ford,Transit,Mpv,2003.0,1802000,125141.0,Lagos,manual,Diesel, ,Foreign used
Honda,Pilot,Suv,2004.0,1802000,218474.0,Lagos,automatic,Petrol,E,Nigerian used
Toyota,Auris,Hatchback,2007.0,1690000,89531.0,Benin,automatic,Petrol,C,Nigerian used
Suzuki,Sx4,Sedan,2009.0,906000,180308.0,Lagos,automatic,Petrol,D,Nigerian used
Honda,CR-V,Suv,2021.0,28800000,0.0,Lagos,automatic,Petrol,A,New
Nissan,Pathfinder,Suv,2006.0,1746000,185661.0,Kaduna,automatic,Petrol,D,Nigerian used
Toyota,Camry,Sedan,2007.0,1858000,169660.0,PortHarcourt,automatic,Petrol, ,Nigerian used
Toyota,Camry,Sedan,2003.0,1914000,117335.0,Akure,automatic,Petrol,C,Nigerian used
Toyota,Sienna,Mpv,2005.0,1914000,251184.0,Lagos,automatic,Petrol,D,Nigerian used
Mitsubishi,Pajero,Suv,2011.0,2250000,143035.0,PortHarcourt,automatic,Petrol,E,Nigerian used
Mazda,Premacy,Hatchback,2003.0,514000,202108.0,Ilorin,manual,Petrol,D,Nigerian used
Toyota,Sienna,Suv,2006.0,1466000,194840.0,Lagos,automatic,Petrol,D,Nigerian used
Toyota,Camry,Sedan,2007.0,2138000,169909.0,Abuja,automatic,Petrol,D,Nigerian used
Honda,Civic,Sedan,2012.0,2200000,196023.0,Abuja,automatic,Petrol, ,Nigerian used
Honda,Accord,Sedan,2008.0,1800000,125735.0,Abuja,automatic,Petrol, ,Nigerian used
Nissan,Sentra,Sedan,2013.0,3675000,60026.0,Lagos,automatic,Petrol, ,Foreign used
Honda,Civic,Hatchback,2006.0,1800000,127591.0,Abuja,automatic,Petrol, ,Nigerian used
Ford,Edge,Suv,2011.0,5800000,85230.0,Abuja,automatic,Petrol, ,Foreign used
Toyota,Sienna,Mpv,2006.0,2250000,153948.0,PortHarcourt,automatic,Petrol,D,Nigerian used
Opel,Signum,Hatchback,2003.0,928400,245569.0,Kaduna,automatic,Petrol,D,Nigerian used
Kia,Rio,Sedan,2012.0,1466000,110016.0,Lagos,manual,Petrol,C,Nigerian used
Toyota,Highlander,Suv,2004.0,1914000,131450.0,PortHarcourt,automatic,Petrol, ,Nigerian used
Toyota,Camry,Sedan,2007.0,2250000,19381.0,Onitsha,automatic,Petrol,D,Nigerian used
Toyota,Camry,Sedan,2007.0,3314000,115107.0,Lagos,automatic,Petrol, ,Foreign used
Toyota,4Runner,Suv,2003.0,1578000,139895.0,Kaduna,automatic,Petrol, ,Nigerian used
Toyota,Corolla,Sedan,2004.0,1802000,153957.0,Abuja,automatic,Petrol,C,Nigerian used
Mercedes-Benz,C300,Sedan,2011.0,3930000,101769.0,Lagos,automatic,Petrol, ,Nigerian used
Toyota,Camry,Sedan,2010.0,3594000,219001.0,Lagos,automatic,Petrol,D,Foreign used
Toyota,Camry,Sedan,2004.0,1802000,172006.0,PortHarcourt,automatic,Petrol, ,Nigerian used
Toyota,Camry,Sedan,2003.0,1466000,219237.0,Lagos,automatic,Petrol, ,Nigerian used
Suzuki,Every Wagon,Bus,2008.0,928400,235331.0,Lagos,automatic,Petrol, ,Nigerian used
Toyota,Corolla,Sedan,2018.0,6002000,79624.0,Abuja,automatic,Petrol,C,Nigerian used
Toyota,Corolla,Sedan,2004.0,1690000,182430.0,PortHarcourt,automatic,Petrol,E,Nigerian used
Kia,Rio,Sedan,2014.0,1466000,187510.0,Abuja,automatic,Petrol,C,Nigerian used
Nissan,Pathfinder,Suv,2006.0,2250000,204525.0,Ibadan,automatic,Petrol,C,Foreign used
Pontiac,Vibe,Hatchback,2004.0,1774000,179209.0,Lagos,automatic,Petrol,E,Nigerian used
Toyota,Venza,Crossover,2009.0,5162000,108893.0,Abuja,automatic,Petrol,C,Nigerian used
Honda,Cr-V,Suv,2015.0,6506000,97375.0,Abuja,automatic,Petrol,C,Nigerian used
Toyota,Tacoma,Pickup,2010.0,7290000,81648.0,Lagos,automatic,Petrol,D,Nigerian used
Peugeot,807,Bus,2009.0,1186000,201793.0,Lagos,automatic,Petrol,C,Nigerian used
Toyota,Camry,Sedan,2003.0,1802000,407746.0,Abuja,automatic,Petrol, ,Nigerian used
Lexus,GX470,Suv,2004.0,3594000,224080.0,Onitsha,automatic,Petrol,D,Nigerian used
Mercedes-Benz,GLK350,Suv,2010.0,4266000,304338.0,Abuja,automatic,Petrol,C,Nigerian used
Honda,Pilot,Suv,2009.0,2586000,177894.0,Abuja,automatic,Petrol,D,Nigerian used
Toyota,Corolla,Sedan,2005.0,1690000,187830.0,PortHarcourt,automatic,Petrol, ,Nigerian used
Infiniti,FX35,Suv,2003.0,1466000,163350.0,Lagos,automatic,Petrol,D,Nigerian used
Honda,Accord,Sedan,2011.0,3034000,110491.0,Kaduna,automatic,Petrol, ,Foreign used
Toyota,Camry,Sedan,2009.0,2026000,64355.0,PortHarcourt,automatic,Petrol,D,Nigerian used
Nissan,Xterra,Suv,2007.0,1130000,220436.0,Lagos,automatic,Petrol,D,Nigerian used
Toyota,Matrix,Hatchback,2003.0,1690000,174405.0,Abuja,automatic,Petrol,E,Nigerian used
Toyota,Camry,Sedan,2011.0,3594000,205027.0,Abuja,automatic,Petrol,C,Nigerian used
Toyota,Rav4,Suv,2010.0,3034000,102015.0,Kaduna,automatic,Petrol, ,Nigerian used
GAC,GS4,Suv,2016.0,4546000,41060.0,Lagos,automatic,Petrol,D,Nigerian used
Hyundai,Veracruz,Suv,2008.0,2250000,118584.0,Lagos,automatic,Petrol,C,Nigerian used
Ford,Focus,Sedan,2013.0,3594000,58662.0,Lagos,automatic,Petrol,C,Nigerian used
Mazda,626,Sedan,1996.0,458000,222123.0,Lagos,manual,Petrol,D,Nigerian used
Dodge,Caravan,Mpv,2011.0,3370000,5359.0,Lagos,automatic,Petrol, ,Foreign used
Honda,Odyssey,Mpv,2003.0,1690000,200252.0,PortHarcourt,automatic,Petrol, ,Foreign used
Toyota,Camry,Sedan,2002.0,1634000,121698.0,Lagos,automatic,Petrol,D,Nigerian used
Toyota,Camry,Sedan,2005.0,2026000,145653.0,Lagos,automatic,Petrol,E,Nigerian used
Toyota,Camry,Sedan,2006.0,2250000,224861.0,PortHarcourt,automatic,Petrol, ,Nigerian used
Toyota,Camry Hybrid,Sedan,2016.0,5610000,103337.0,Abuja,automatic,Hybrid, ,Foreign used
Toyota,Sienna,Mpv,2002.0,1354000,120943.0,Ibadan,automatic,Petrol,C,Nigerian used
Toyota,Sienna,Mpv,2008.0,3594000,105712.0,Abuja,automatic,Petrol,C,Nigerian used
Toyota,Highlander,Suv,2008.0,3594000,102294.0,PortHarcourt,automatic,Petrol, ,Nigerian used
Lexus,GS 350,Sedan,2008.0,3146000,87962.0,Lagos,automatic,Petrol,C,Nigerian used
Mercedes-Benz,Ml350,Suv,2006.0,5106000,171408.0,Lagos,automatic,Petrol,C,Foreign used
Toyota,Camry,Sedan,2002.0,1410000,324286.0,Ibadan,automatic,Petrol,D,Nigerian used
Toyota,Highlander,Truck,2008.0,4042000,202736.0,Lagos,automatic,Petrol,D,Nigerian used
Volvo,Xc90,Suv,2004.0,1242000,299842.0,Lagos,automatic,Petrol,D,Nigerian used
Lexus,Rx 350,Crossover,2010.0,5946000,104262.0,Lagos,automatic,Petrol, ,Nigerian used
Toyota,Sienna,Mpv,2005.0,1970000,222809.0,Lagos,automatic,Petrol,C,Nigerian used
Jeep,Grand Cherokee,Suv,2011.0,3370000,95697.0,Lagos,automatic,Petrol,C,Nigerian used
Volkswagen,Passat,Sedan,2015.0,5610000,3670.0,PortHarcourt,automatic,Petrol,C,Nigerian used
Toyota,4Runner,Suv,2004.0,1130000,214795.0,Lagos,automatic,Petrol,E,Nigerian used
Honda,Accord,Sedan,2004.0,1130000,201756.0,Lagos,automatic,Petrol,D,Nigerian used
Toyota,Yaris,Mpv,2008.0,1466000,145017.0,Lagos,automatic,Petrol,D,Nigerian used
Lexus,Rx 350,Suv,2007.0,2810000,112160.0,Onitsha,automatic,Petrol,C,Nigerian used
Mercedes-Benz,S550,Sedan,2007.0,5610000,94740.0,Kaduna,automatic,Petrol,C,Nigerian used
Mercedes-Benz,E300,Sedan,2015.0,10090000,34106.0,Lagos,automatic,Petrol,C,Nigerian used
Toyota,Corolla,Sedan,2009.0,2810000,215646.0,PortHarcourt,automatic,Petrol, ,Nigerian used
Honda,Pilot,Suv,2008.0,1697500,140274.0,Lagos,automatic,Petrol, ,Nigerian used
Toyota,Rav4,Suv,2007.0,4490000,187844.0,Lagos,automatic,Petrol,C,Foreign used
Toyota,Avalon,Sedan,2013.0,4714000,110091.0,Abuja,automatic,Petrol,C,Nigerian used
BMW,X5,Suv,2007.0,3146000,214798.0,Lagos,automatic,Petrol,C,Nigerian used
Ford,Explorer,Suv,2012.0,5946000,98535.0,Lagos,automatic,Petrol,C,Foreign used
Volkswagen,Passat,Sedan,2001.0,458000,211407.0,PortHarcourt,automatic,Petrol, ,Nigerian used
Lexus,ES300,Sedan,2002.0,2810000,232692.0,Lagos,automatic,Petrol,C,Foreign used
Toyota,Highlander,Suv,2008.0,5050000,87488.0,Lagos,automatic,Petrol, ,Nigerian used
Mercedes-Benz,C240,Sedan,2004.0,794000,217538.0,PortHarcourt,automatic,Petrol, ,Nigerian used
Chevrolet,Camaro,Coupe,2016.0,14010000,28774.0,Lagos,triptonic,Petrol,D,Nigerian used
Hyundai,Elantra,Sedan,2011.0,3370000,85544.0,Abuja,automatic,Petrol,C,Nigerian used
Toyota,Land Cruiser Prado,Suv,2015.0,16810000,120400.0,Lagos,automatic,Petrol, ,Nigerian used
Mercedes-Benz,Ml350,Suv,2014.0,16810000,41816.0,Lagos,automatic,Petrol, ,Nigerian used
Honda,Pilot,Suv,2006.0,1690000,230486.0,Lagos,automatic,Petrol,E,Nigerian used
Brilliance,Splendor,Sedan,2008.0,906000,119893.0,Lagos,automatic,Petrol,E,Nigerian used
Toyota,Highlander,Suv,2004.0,2026000,255680.0,Ilorin,automatic,Petrol,E,Foreign used
Toyota,Camry,Sedan,2003.0,1303750,130458.0,Lagos,automatic,Petrol,D,Nigerian used
Mercedes-Benz,E300,Sedan,2012.0,4490000,30791.0,Lagos,automatic,Petrol,C,Nigerian used
Mercedes-Benz,C300,Sedan,2008.0,3160000,8688.0,Lagos,automatic,Petrol,C,Nigerian used
Chevrolet,Equinox,Suv,2008.0,2092610,134567.0,Ibadan,automatic,Petrol,D,Nigerian used
Toyota,Matrix,Hatchback,2003.0,1578000,176470.0,Lagos,automatic,Petrol,E,Nigerian used
Toyota,Camry,Sedan,2005.0,2530000,292723.0,Lagos,automatic,Petrol,D,Foreign used
Toyota,Camry,Sedan,2007.0,2474000,256575.0,Lagos,automatic,Petrol,E,Nigerian used
Toyota,Avalon,Sedan,2000.0,1130000,230976.0,Ibadan,automatic,Petrol,D,Nigerian used
Lexus,Es 350,Sedan,2011.0,4042000,91849.0,PortHarcourt,automatic,Petrol,D,Nigerian used
Honda,Accord,Sedan,2010.0,3370000,91163.0,Lagos,automatic,Petrol,C,Foreign used
Toyota,Avensis,Sedan,2006.0,1298000,157880.0,Lagos,automatic,Petrol,D,Nigerian used
Toyota,Highlander,Suv,2003.0,1891600,345395.0,Lagos,automatic,Petrol,E,Nigerian used
Toyota,Camry,Sedan,2002.0,1051600,319133.0,Lagos,automatic,Petrol, ,Nigerian used
Acura,Mdx,Suv,2004.0,1522000,134559.0,PortHarcourt,automatic,Petrol,D,Nigerian used
Mercedes-Benz,C300,Sedan,2011.0,3426000,121000.0,PortHarcourt,automatic,Petrol,C,Nigerian used
Honda,Accord,Sedan,2015.0,5162000,43843.0,Lagos,automatic,Petrol,D,Nigerian used
Mercedes-Benz,C280,Convertible,2006.0,2026000,83076.0,Kaduna,automatic,Petrol, ,Nigerian used
Mercedes-Benz,Ml350,Suv,2008.0,3594000,115783.0,Kaduna,automatic,Petrol, ,Nigerian used
Toyota,Corolla,Sedan,1996.0,570000,270782.0,PortHarcourt,automatic,Petrol, ,Nigerian used
Mercedes-Benz,Ml350,Suv,2006.0,3930000,99488.0,Onitsha,automatic,Petrol,E,Nigerian used
Toyota,Avalon,Sedan,2008.0,3482000,130126.0,Lagos,automatic,Petrol,C,Foreign used
Toyota,Highlander,Suv,2008.0,5162000,116216.0,Lagos,automatic,Petrol, ,Foreign used
Toyota,Camry,Sedan,2007.0,3594000,73502.0,Lagos,automatic,Diesel,E,Foreign used
Nissan,Pathfinder,Suv,2003.0,917200,137502.0,Kaduna,automatic,Petrol,E,Nigerian used
Mercedes-Benz,GL450,Suv,2007.0,3930000,88955.0,Lagos,automatic,Petrol,D,Nigerian used
Toyota,Rav4,Suv,2010.0,4938000,87728.0,Abuja,automatic,Petrol,C,Foreign used
